question_id,document_id,reasoning_type,question,return_column,value_column,expected_answer,expected_candidate_found,expected_value_text,expected_value,expected_value_rank,expected_logical_row_index,expected_row_position_ratio,expected_full_row,solver_answer,solver_value_text,solver_value,solver_value_rank,solver_logical_row_index,solver_row_position_ratio,solver_full_row,num_logical_rows,all_values,is_correct,expected_table,expected_row,expected_column,expected_is_bold,expected_block_id,solver_table,solver_row,solver_column,solver_is_bold,solver_block_id
B-train-00851-q07,B-train-00851,argmax,"Trong bảng 2 ở trang 1, Dự án nào có Tỷ trọng (%) lớn nhất?",Dự án,Tỷ trọng (%),Cầu Đông Thành,True,"37,2%",37.2,1,5,0.625,"Cầu Đông Thành | 6.080 | 4.034 | 66,3% | 6.243 | A | Chưa đủ chứng từ | 8.094 | 37,2% | 9.510 | hồ sơ",Cầu Đông Thành,"37,2%",37.2,1,5,0.625,"Cầu Đông Thành | 6.080 | 4.034 | 66,3% | 6.243 | A | Chưa đủ chứng từ | 8.094 | 37,2% | 9.510 | hồ sơ",9,"[{""logical_row"": 0, ""return"": ""Cầu Đông Thành"", ""value_text"": ""35,5%"", ""value"": 35.5}, {""logical_row"": 1, ""return"": ""Đường vành đai"", ""value_text"": ""37,0%"", ""value"": 37.0}, {""logical_row"": 3, ""return"": ""Đà Nẵng"", ""value_text"": ""32,5%"", ""value"": 32.5}, {""logical_row"": 4, ""return"": ""Đà Nẵng"", ""value_text"": ""2,3%"", ""value"": 2.3}, {""logical_row"": 5, ""return"": ""Cầu Đông Thành"", ""value_text"": ""37,2%"", ""value"": 37.2}, {""logical_row"": 6, ""return"": ""Đường vành đai Đã đối chiếu"", ""value_text"": ""12,2%"", ""value"": 12.2}, {""logical_row"": 7, ""return"": ""Trường liên cấp"", ""value_text"": ""0,8%"", ""value"": 0.8}, {""logical_row"": 8, ""return"": ""Nhà máy nước"", ""value_text"": ""34,3%"", ""value"": 34.3}]",True,2,8,0,True,p01_b00229,2,8,0,True,p01_b00229
B-train-00851-q10,B-train-00851,argmin,"Trong bảng 2 ở trang 1, Dự án nào có Giải ngân nhỏ nhất?",Dự án,Giải ngân,Nhà máy nước,True,3.022,3022.0,2,8,1.0,"Nhà máy nước | 3.022 | 16,8% | Vật liệu | Không phát sinh | 1.450 | 34,3% | 4.008 | tấn",Đường vành đai Đã đối chiếu,837,837.0,1,6,0.75,"Đường vành đai Đã đối chiếu | 4.080 | 837 | 20,5% | Không | 3.307 | Cần rà soát | Không phát sinh | 6.190 | 12,2% | 6.994 | kWh",9,"[{""logical_row"": 0, ""return"": ""Cầu Đông Thành"", ""value_text"": ""5.948"", ""value"": 5948.0}, {""logical_row"": 1, ""return"": ""Đường vành đai"", ""value_text"": ""11.109"", ""value"": 11109.0}, {""logical_row"": 3, ""return"": ""Đà Nẵng"", ""value_text"": ""5.007"", ""value"": 5007.0}, {""logical_row"": 5, ""return"": ""Cầu Đông Thành"", ""value_text"": ""4.034"", ""value"": 4034.0}, {""logical_row"": 6, ""return"": ""Đường vành đai Đã đối chiếu"", ""value_text"": ""837"", ""value"": 837.0}, {""logical_row"": 7, ""return"": ""Trường liên cấp"", ""value_text"": ""8.125"", ""value"": 8125.0}, {""logical_row"": 8, ""return"": ""Nhà máy nước"", ""value_text"": ""3.022"", ""value"": 3022.0}]",False,2,11,0,False,p01_b00264,2,9,0,False,p01_b00240
B-train-00852-q02,B-train-00852,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Kế hoạch năm lớn nhất?",Phòng ban,Kế hoạch năm,Công nghệ,True,9.272,9272.0,1,15,0.8333333333333334,"Công nghệ | 42 | 42 | 0 | +0 | 447 | 6.162 | 0,6% | A | 9.272 | 07/05/2026",Công nghệ,9.272,9272.0,1,15,0.8333333333333334,"Công nghệ | 42 | 42 | 0 | +0 | 447 | 6.162 | 0,6% | A | 9.272 | 07/05/2026",19,"[{""logical_row"": 0, ""return"": ""Kinh doanh"", ""value_text"": ""6.687"", ""value"": 6687.0}, {""logical_row"": 1, ""return"": ""Kế toán"", ""value_text"": ""3.459"", ""value"": 3459.0}, {""logical_row"": 2, ""return"": ""Vận hành"", ""value_text"": ""4.977"", ""value"": 4977.0}, {""logical_row"": 3, ""return"": ""Công nghệ"", ""value_text"": ""8.750"", ""value"": 8750.0}, {""logical_row"": 4, ""return"": ""Hành chính"", ""value_text"": ""4.776"", ""value"": 4776.0}, {""logical_row"": 5, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""8.510"", ""value"": 8510.0}, {""logical_row"": 6, ""return"": ""Kinh doanh"", ""value_text"": ""6.642"", ""value"": 6642.0}, {""logical_row"": 7, ""return"": ""Kế toán"", ""value_text"": ""5.746"", ""value"": 5746.0}, {""logical_row"": 8, ""return"": ""Vận hành"", ""value_text"": ""1.127"", ""value"": 1127.0}, {""logical_row"": 9, ""return"": ""Công nghệ"", ""value_text"": ""8.784"", ""value"": 8784.0}, {""logical_row"": 10, ""return"": ""Hành chính"", ""value_text"": ""4.688"", ""value"": 4688.0}, {""logical_row"": 11, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""3.416"", ""value"": 3416.0}, {""logical_row"": 12, ""return"": ""Kinh doanh"", ""value_text"": ""7.045"", ""value"": 7045.0}, {""logical_row"": 13, ""return"": ""Kế toán Đã đối chiếu"", ""value_text"": ""6.266"", ""value"": 6266.0}, {""logical_row"": 14, ""return"": ""Vận hành"", ""value_text"": ""767"", ""value"": 767.0}, {""logical_row"": 15, ""return"": ""Công nghệ"", ""value_text"": ""9.272"", ""value"": 9272.0}, {""logical_row"": 16, ""return"": ""Hành chính"", ""value_text"": ""5.115"", ""value"": 5115.0}, {""logical_row"": 17, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""2.859"", ""value"": 2859.0}, {""logical_row"": 18, ""return"": ""Kinh doanh"", ""value_text"": ""3.374"", ""value"": 3374.0}]",True,1,18,0,False,p01_b00179,1,18,0,False,p01_b00179
B-train-00852-q05,B-train-00852,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Kỳ này nhỏ nhất?",Phòng ban,Kỳ này,Công nghệ,True,447,447.0,1,15,0.8333333333333334,"Công nghệ | 42 | 42 | 0 | +0 | 447 | 6.162 | 0,6% | A | 9.272 | 07/05/2026",Công nghệ,447,447.0,1,15,0.8333333333333334,"Công nghệ | 42 | 42 | 0 | +0 | 447 | 6.162 | 0,6% | A | 9.272 | 07/05/2026",19,"[{""logical_row"": 0, ""return"": ""Kinh doanh"", ""value_text"": ""9.522"", ""value"": 9522.0}, {""logical_row"": 1, ""return"": ""Kế toán"", ""value_text"": ""5.167"", ""value"": 5167.0}, {""logical_row"": 2, ""return"": ""Vận hành"", ""value_text"": ""6.591"", ""value"": 6591.0}, {""logical_row"": 4, ""return"": ""Hành chính"", ""value_text"": ""4.835"", ""value"": 4835.0}, {""logical_row"": 5, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""1.703"", ""value"": 1703.0}, {""logical_row"": 6, ""return"": ""Kinh doanh"", ""value_text"": ""5.807"", ""value"": 5807.0}, {""logical_row"": 7, ""return"": ""Kế toán"", ""value_text"": ""2.748"", ""value"": 2748.0}, {""logical_row"": 8, ""return"": ""Vận hành"", ""value_text"": ""8.138"", ""value"": 8138.0}, {""logical_row"": 9, ""return"": ""Công nghệ"", ""value_text"": ""4.569"", ""value"": 4569.0}, {""logical_row"": 10, ""return"": ""Hành chính"", ""value_text"": ""8.508"", ""value"": 8508.0}, {""logical_row"": 11, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""2.202"", ""value"": 2202.0}, {""logical_row"": 12, ""return"": ""Kinh doanh"", ""value_text"": ""1.876"", ""value"": 1876.0}, {""logical_row"": 13, ""return"": ""Kế toán Đã đối chiếu"", ""value_text"": ""4.089"", ""value"": 4089.0}, {""logical_row"": 14, ""return"": ""Vận hành"", ""value_text"": ""2.182"", ""value"": 2182.0}, {""logical_row"": 15, ""return"": ""Công nghệ"", ""value_text"": ""447"", ""value"": 447.0}, {""logical_row"": 16, ""return"": ""Hành chính"", ""value_text"": ""9.704"", ""value"": 9704.0}, {""logical_row"": 17, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""8.033"", ""value"": 8033.0}, {""logical_row"": 18, ""return"": ""Kinh doanh"", ""value_text"": ""8.506"", ""value"": 8506.0}]",True,1,18,0,False,p01_b00179,1,18,0,False,p01_b00179
B-train-00852-q07,B-train-00852,argmax,"Trong bảng 1 ở trang 2, Phòng ban nào có Tỷ trọng (%) lớn nhất?",Phòng ban,Tỷ trọng (%),Kế toán,True,"37,5%",37.5,1,18,1.0,"Kế toán | 18 | 18 | 0 | +0 | 3.063 | 3.928 | 37,5% | B | 3.146 | 10/08/2026",Kế toán,"37,5%",37.5,1,18,1.0,"Kế toán | 18 | 18 | 0 | +0 | 3.063 | 3.928 | 37,5% | B | 3.146 | 10/08/2026",19,"[{""logical_row"": 0, ""return"": ""Kế toán"", ""value_text"": ""3,9%"", ""value"": 3.9}, {""logical_row"": 1, ""return"": ""Vận hành"", ""value_text"": ""24,9%"", ""value"": 24.9}, {""logical_row"": 2, ""return"": ""Công nghệ"", ""value_text"": ""9,6%"", ""value"": 9.6}, {""logical_row"": 3, ""return"": ""Hành chính"", ""value_text"": ""13,0%"", ""value"": 13.0}, {""logical_row"": 4, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""12,3%"", ""value"": 12.3}, {""logical_row"": 6, ""return"": ""Kế toán"", ""value_text"": ""1,2%"", ""value"": 1.2}, {""logical_row"": 7, ""return"": ""Vận hành"", ""value_text"": ""3,5%"", ""value"": 3.5}, {""logical_row"": 8, ""return"": ""Công nghệ"", ""value_text"": ""11,5%"", ""value"": 11.5}, {""logical_row"": 9, ""return"": ""Hành chính"", ""value_text"": ""33,4%"", ""value"": 33.4}, {""logical_row"": 10, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""19,7%"", ""value"": 19.7}, {""logical_row"": 11, ""return"": ""Kinh doanh"", ""value_text"": ""35,7%"", ""value"": 35.7}, {""logical_row"": 12, ""return"": ""Kế toán"", ""value_text"": ""12,9%"", ""value"": 12.9}, {""logical_row"": 13, ""return"": ""Vận hành"", ""value_text"": ""7,2%"", ""value"": 7.2}, {""logical_row"": 14, ""return"": ""Công nghệ"", ""value_text"": ""16,7%"", ""value"": 16.7}, {""logical_row"": 15, ""return"": ""Hành chính"", ""value_text"": ""34,3%"", ""value"": 34.3}, {""logical_row"": 16, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""7,0%"", ""value"": 7.0}, {""logical_row"": 17, ""return"": ""Kinh doanh"", ""value_text"": ""23,7%"", ""value"": 23.7}, {""logical_row"": 18, ""return"": ""Kế toán"", ""value_text"": ""37,5%"", ""value"": 37.5}]",True,1,21,0,True,p02_b00207,1,21,0,True,p02_b00207
B-train-00852-q09,B-train-00852,argmin,"Trong bảng 1 ở trang 2, Phòng ban nào có Thiếu/thừa nhỏ nhất?",Phòng ban,Thiếu/thừa,Vận hành,True,-8,-8.0,1,13,0.7222222222222222,"Vận hành | 12 | 4 | 8 | -8 | 5.787 | 6.405 | 7,2% | Cần rà soát | 1.462 | 05/11/2026",Vận hành,-8,-8.0,1,13,0.7222222222222222,"Vận hành | 12 | 4 | 8 | -8 | 5.787 | 6.405 | 7,2% | Cần rà soát | 1.462 | 05/11/2026",19,"[{""logical_row"": 0, ""return"": ""Kế toán"", ""value_text"": ""+1"", ""value"": 1.0}, {""logical_row"": 1, ""return"": ""Vận hành"", ""value_text"": ""+3"", ""value"": 3.0}, {""logical_row"": 2, ""return"": ""Công nghệ"", ""value_text"": ""-4"", ""value"": -4.0}, {""logical_row"": 3, ""return"": ""Hành chính"", ""value_text"": ""-4"", ""value"": -4.0}, {""logical_row"": 4, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""-6"", ""value"": -6.0}, {""logical_row"": 6, ""return"": ""Kế toán"", ""value_text"": ""+2"", ""value"": 2.0}, {""logical_row"": 7, ""return"": ""Vận hành"", ""value_text"": ""-5"", ""value"": -5.0}, {""logical_row"": 8, ""return"": ""Công nghệ"", ""value_text"": ""+4"", ""value"": 4.0}, {""logical_row"": 9, ""return"": ""Hành chính"", ""value_text"": ""-6"", ""value"": -6.0}, {""logical_row"": 10, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""-6"", ""value"": -6.0}, {""logical_row"": 11, ""return"": ""Kinh doanh"", ""value_text"": ""-2"", ""value"": -2.0}, {""logical_row"": 12, ""return"": ""Kế toán"", ""value_text"": ""-7"", ""value"": -7.0}, {""logical_row"": 13, ""return"": ""Vận hành"", ""value_text"": ""-8"", ""value"": -8.0}, {""logical_row"": 14, ""return"": ""Công nghệ"", ""value_text"": ""-3"", ""value"": -3.0}, {""logical_row"": 15, ""return"": ""Hành chính"", ""value_text"": ""+1"", ""value"": 1.0}, {""logical_row"": 16, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""+0"", ""value"": 0.0}, {""logical_row"": 17, ""return"": ""Kinh doanh"", ""value_text"": ""-6"", ""value"": -6.0}, {""logical_row"": 18, ""return"": ""Kế toán"", ""value_text"": ""+0"", ""value"": 0.0}]",True,1,16,0,False,p02_b00154,1,16,0,False,p02_b00154
B-train-00853-q02,B-train-00853,argmin,"Trong bảng 2 ở trang 1, Mã hàng nào có Tỷ trọng (%) nhỏ nhất?",Mã hàng,Tỷ trọng (%),Đà Nẵng,True,"7,7%",7.7,1,5,0.4166666666666667,"Đà Nẵng | Ổ cứng di động | Hộp | 143 | 92 | 158 | 77 | Không phát sinh | 7,7%",Đà Nẵng,"7,7%",7.7,1,5,0.4166666666666667,"Đà Nẵng | Ổ cứng di động | Hộp | 143 | 92 | 158 | 77 | Không phát sinh | 7,7%",13,"[{""logical_row"": 0, ""return"": ""VT882"", ""value_text"": ""8,7%"", ""value"": 8.7}, {""logical_row"": 1, ""return"": ""VT366"", ""value_text"": ""35,9%"", ""value"": 35.9}, {""logical_row"": 2, ""return"": ""VT516"", ""value_text"": ""33,3%"", ""value"": 33.3}, {""logical_row"": 3, ""return"": ""VT922"", ""value_text"": ""11,5%"", ""value"": 11.5}, {""logical_row"": 4, ""return"": ""VT781"", ""value_text"": ""29,1%"", ""value"": 29.1}, {""logical_row"": 5, ""return"": ""Đà Nẵng"", ""value_text"": ""7,7%"", ""value"": 7.7}, {""logical_row"": 9, ""return"": ""VT073"", ""value_text"": ""35,7%"", ""value"": 35.7}, {""logical_row"": 10, ""return"": ""VT046"", ""value_text"": ""37,5%"", ""value"": 37.5}, {""logical_row"": 11, ""return"": ""Mức A | ưu tiên"", ""value_text"": ""15,7%"", ""value"": 15.7}, {""logical_row"": 12, ""return"": ""VT201"", ""value_text"": ""14,5%"", ""value"": 14.5}]",True,2,8,0,False,p01_b00182,2,8,0,False,p01_b00182
B-train-00853-q07,B-train-00853,argmax,"Trong bảng 2 ở trang 1, Mã hàng nào có Tỷ trọng (%) lớn nhất?",Mã hàng,Tỷ trọng (%),VT046,True,"37,5%",37.5,1,10,0.8333333333333334,"VT046 | Máy quét tài liệu | Cái | 143 | 175 | 41 | Điều chỉnh kỳ sau | 37,5%",VT046,"37,5%",37.5,1,10,0.8333333333333334,"VT046 | Máy quét tài liệu | Cái | 143 | 175 | 41 | Điều chỉnh kỳ sau | 37,5%",13,"[{""logical_row"": 0, ""return"": ""VT882"", ""value_text"": ""8,7%"", ""value"": 8.7}, {""logical_row"": 1, ""return"": ""VT366"", ""value_text"": ""35,9%"", ""value"": 35.9}, {""logical_row"": 2, ""return"": ""VT516"", ""value_text"": ""33,3%"", ""value"": 33.3}, {""logical_row"": 3, ""return"": ""VT922"", ""value_text"": ""11,5%"", ""value"": 11.5}, {""logical_row"": 4, ""return"": ""VT781"", ""value_text"": ""29,1%"", ""value"": 29.1}, {""logical_row"": 5, ""return"": ""Đà Nẵng"", ""value_text"": ""7,7%"", ""value"": 7.7}, {""logical_row"": 9, ""return"": ""VT073"", ""value_text"": ""35,7%"", ""value"": 35.7}, {""logical_row"": 10, ""return"": ""VT046"", ""value_text"": ""37,5%"", ""value"": 37.5}, {""logical_row"": 11, ""return"": ""Mức A | ưu tiên"", ""value_text"": ""15,7%"", ""value"": 15.7}, {""logical_row"": 12, ""return"": ""VT201"", ""value_text"": ""14,5%"", ""value"": 14.5}]",True,2,13,0,False,p01_b00221,2,13,0,False,p01_b00221
B-train-00853-q10,B-train-00853,argmax,"Trong bảng 1 ở trang 2, Khoa nào có Kế hoạch năm lớn nhất?",Khoa,Kế hoạch năm,Ngoại,True,7.466,7466.0,1,1,0.125,"Ngoại | 168 | 23 | 6 | 54 phút | 7.466 | 3.971 | 338 | 6,4% | HS1162 | A | Chưa đủ chứng từ",Ngoại,7.466,7466.0,1,1,0.125,"Ngoại | 168 | 23 | 6 | 54 phút | 7.466 | 3.971 | 338 | 6,4% | HS1162 | A | Chưa đủ chứng từ",9,"[{""logical_row"": 0, ""return"": ""Nội tổng hợp"", ""value_text"": ""93"", ""value"": 93.0}, {""logical_row"": 1, ""return"": ""Ngoại"", ""value_text"": ""7.466"", ""value"": 7466.0}, {""logical_row"": 2, ""return"": ""Khánh Hòa"", ""value_text"": ""4.950"", ""value"": 4950.0}, {""logical_row"": 3, ""return"": ""Khánh Hòa"", ""value_text"": ""390"", ""value"": 390.0}, {""logical_row"": 4, ""return"": ""Mắt Đã đối chiếu"", ""value_text"": ""4.260"", ""value"": 4260.0}, {""logical_row"": 6, ""return"": ""Nội tổng hợp"", ""value_text"": ""2.619"", ""value"": 2619.0}, {""logical_row"": 7, ""return"": ""Ngoại"", ""value_text"": ""4.401"", ""value"": 4401.0}, {""logical_row"": 8, ""return"": ""Nhi"", ""value_text"": ""4.488"", ""value"": 4488.0}]",True,1,4,0,False,p02_b00026,1,4,0,False,p02_b00026
B-train-00854-q02,B-train-00854,argmin,"Trong bảng 2 ở trang 1, Tuyến nào có Hành khách nhỏ nhất?",Tuyến,Hành khách,Đà Nẵng – Huế,True,144,144.0,1,5,0.5,"Đà Nẵng – Huế | 8 | 144 | 86,1% | 16.128 | Điều chỉnh giờ | triệu đồng | HS2230 | 9.490",Đà Nẵng – Huế,144,144.0,1,5,0.5,"Đà Nẵng – Huế | 8 | 144 | 86,1% | 16.128 | Điều chỉnh giờ | triệu đồng | HS2230 | 9.490",11,"[{""logical_row"": 0, ""return"": ""Hà Nội – Hải Phòng"", ""value_text"": ""494"", ""value"": 494.0}, {""logical_row"": 1, ""return"": ""Cần Thơ"", ""value_text"": ""780"", ""value"": 780.0}, {""logical_row"": 2, ""return"": ""Cần Thơ"", ""value_text"": ""697"", ""value"": 697.0}, {""logical_row"": 5, ""return"": ""Đà Nẵng – Huế"", ""value_text"": ""144"", ""value"": 144.0}, {""logical_row"": 6, ""return"": ""TP.HCM – Cần Thơ"", ""value_text"": ""567"", ""value"": 567.0}, {""logical_row"": 8, ""return"": ""Hà Nội – Hải Phòng"", ""value_text"": ""432"", ""value"": 432.0}, {""logical_row"": 10, ""return"": ""TP.HCM – Cần Thơ"", ""value_text"": ""1.044"", ""value"": 1044.0}]",True,2,8,0,False,p01_b00208,2,8,0,False,p01_b00208
B-train-00854-q08,B-train-00854,argmin,"Trong bảng 2 ở trang 1, Tuyến nào có Kế hoạch năm nhỏ nhất?",Tuyến,Kế hoạch năm,Đà Nẵng – Huế,True,2.230,2230.0,1,9,0.9,"Đà Nẵng – Huế | 26 | 86,1% | 66.768 | Điều chỉnh giờ | triệu đồng | HS8501 | 2.230",Đà Nẵng – Huế,2.230,2230.0,1,9,0.9,"Đà Nẵng – Huế | 26 | 86,1% | 66.768 | Điều chỉnh giờ | triệu đồng | HS8501 | 2.230",11,"[{""logical_row"": 2, ""return"": ""Cần Thơ"", ""value_text"": ""2.490"", ""value"": 2490.0}, {""logical_row"": 3, ""return"": ""Nha Trang – Đà Lạt"", ""value_text"": ""8.254"", ""value"": 8254.0}, {""logical_row"": 5, ""return"": ""Đà Nẵng – Huế"", ""value_text"": ""9.490"", ""value"": 9490.0}, {""logical_row"": 6, ""return"": ""TP.HCM – Cần Thơ"", ""value_text"": ""4.727"", ""value"": 4727.0}, {""logical_row"": 7, ""return"": ""Nha Trang – Đà Lạt Đã đối chiếu"", ""value_text"": ""6.026"", ""value"": 6026.0}, {""logical_row"": 8, ""return"": ""Hà Nội – Hải Phòng"", ""value_text"": ""9.383"", ""value"": 9383.0}, {""logical_row"": 9, ""return"": ""Đà Nẵng – Huế"", ""value_text"": ""2.230"", ""value"": 2230.0}, {""logical_row"": 10, ""return"": ""TP.HCM – Cần Thơ"", ""value_text"": ""9.645"", ""value"": 9645.0}]",True,2,12,0,False,p01_b00244,2,12,0,False,p01_b00244
B-train-00855-q05,B-train-00855,argmax,"Trong bảng 2 ở trang 1, Khoa nào có Lượt khám lớn nhất?",Khoa,Lượt khám,Mắt,True,362,362.0,2,4,0.5,Mắt | 362 | 60 | 5 | Mức A | ưu tiên | Cần rà soát | 6.601 | 5.640 | Điều chỉnh kỳ sau | HS7177,Ngoại,403,403.0,1,7,0.875,Ngoại | 403 | 37 | 7 | 33 phút | Cần rà soát | 7.340 | 8.322 | Đã đối chiếu | HS0315,9,"[{""logical_row"": 1, ""return"": ""Ngoại"", ""value_text"": ""174"", ""value"": 174.0}, {""logical_row"": 2, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""159"", ""value"": 159.0}, {""logical_row"": 3, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""208"", ""value"": 208.0}, {""logical_row"": 4, ""return"": ""Mắt"", ""value_text"": ""362"", ""value"": 362.0}, {""logical_row"": 5, ""return"": ""Tai Mũi Họng"", ""value_text"": ""164"", ""value"": 164.0}, {""logical_row"": 6, ""return"": ""Nội tổng hợp"", ""value_text"": ""175"", ""value"": 175.0}, {""logical_row"": 7, ""return"": ""Ngoại"", ""value_text"": ""403"", ""value"": 403.0}, {""logical_row"": 8, ""return"": ""Nhi"", ""value_text"": ""123"", ""value"": 123.0}]",False,2,7,0,False,p01_b00181,2,10,0,True,p01_b00209
B-train-00855-q06,B-train-00855,argmin,"Trong bảng 1 ở trang 1, Trạm nào có Tổn thất nhỏ nhất?",Trạm,Tổn thất,Trạm 220kV Trung,True,"1,6%",1.6,1,6,0.5,"Trạm 220kV Trung | 14.582 | 1,6% | 643 | 1 | HS0012 | tấn | Chưa đủ chứng từ | Đã kiểm tra",Trạm 220kV Trung,"1,6%",1.6,1,6,0.5,"Trạm 220kV Trung | 14.582 | 1,6% | 643 | 1 | HS0012 | tấn | Chưa đủ chứng từ | Đã kiểm tra",13,"[{""logical_row"": 1, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""5,3%"", ""value"": 5.3}, {""logical_row"": 2, ""return"": ""Trạm Nam Sông"", ""value_text"": ""6,7%"", ""value"": 6.7}, {""logical_row"": 4, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""2,0%"", ""value"": 2.0}, {""logical_row"": 5, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""6,9%"", ""value"": 6.9}, {""logical_row"": 6, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""1,6%"", ""value"": 1.6}, {""logical_row"": 7, ""return"": ""Trạm Nam Sông"", ""value_text"": ""5,0%"", ""value"": 5.0}, {""logical_row"": 8, ""return"": ""Trạm Tây Đô"", ""value_text"": ""8,2%"", ""value"": 8.2}, {""logical_row"": 9, ""return"": ""Trạm Cao Nguyên Đã đối chiếu"", ""value_text"": ""6,7%"", ""value"": 6.7}, {""logical_row"": 10, ""return"": ""Trạm 110kV Bắc"", ""value_text"": ""3,5%"", ""value"": 3.5}, {""logical_row"": 11, ""return"": ""Trạm 220kV Trung"", ""value_text"": ""6,9%"", ""value"": 6.9}, {""logical_row"": 12, ""return"": ""Trạm Nam Sông"", ""value_text"": ""3,9%"", ""value"": 3.9}]",True,1,9,0,False,p01_b00069,1,9,0,False,p01_b00069
