document_id,page,table,value_column,reasoning_type,questions,correct,expected_rows,solver_rows,expected_row_count,solver_row_count
B-train-00945,1,2,Phí bảo hiểm,argmin,1,1,15,15,1,1
B-train-00946,2,1,Kế hoạch năm,argmax,1,1,6,6,1,1
B-train-00946,1,1,Hiện có,argmin,1,1,12,12,1,1
B-train-00946,2,1,Hiện có,argmax,1,1,7,7,1,1
B-train-00946,2,1,Kỳ trước,argmin,1,1,3,3,1,1
B-train-00947,1,1,Tỷ trọng (%),argmax,1,1,3,3,1,1
B-train-00947,1,1,Kế hoạch năm,argmax,1,1,11,11,1,1
B-train-00947,1,2,Hành khách,argmin,1,1,11,11,1,1
B-train-00948,1,2,Trễ hạn,argmax,1,1,13,13,1,1
B-train-00948,2,1,Diện tích (ha),argmax,1,1,3,3,1,1
B-train-00948,2,1,Diện tích (ha),argmin,1,1,6,6,1,1
B-train-00949,1,1,Bồi thường,argmin,1,1,7,7,1,1
B-train-00949,2,1,Kỳ trước,argmin,1,1,3,3,1,1
B-train-00949,2,1,Tỷ trọng (%),argmax,1,1,5,5,1,1
B-train-00949,2,1,Bồi thường,argmax,1,1,22,22,1,1
B-train-00950,1,1,Phản ánh,argmin,1,1,3,3,1,1
B-train-00950,1,1,Lưu lượng,argmin,1,1,12,12,1,1
B-train-00951,1,1,Giá trúng,argmax,1,1,21,21,1,1
B-train-00951,2,1,Giá dự toán,argmax,1,0,20,21,1,1
B-train-00952,2,1,Kỳ này,argmax,1,1,11,11,1,1
B-train-00952,2,1,Kỳ trước,argmin,1,1,11,11,1,1
B-train-00952,1,1,Kỳ trước,argmin,1,1,14,14,1,1
B-train-00952,1,1,Kỳ này,argmax,1,1,8,8,1,1
B-train-00953,1,2,Đúng hạn,argmin,1,1,7,7,1,1
B-train-00953,2,1,Đúng giờ,argmax,1,1,4,4,1,1
B-train-00953,2,1,Kỳ này,argmax,1,0,4,10,1,1
B-train-00953,2,1,Kỳ này,argmin,1,0,10,12,1,1
B-train-00954,1,1,Tỷ lệ đạt,argmax,1,1,12,12,1,1
B-train-00954,2,1,Khách quốc tế,argmax,1,1,5,5,1,1
B-train-00954,1,1,Kỳ này,argmin,1,1,12,12,1,1
B-train-00954,2,1,Doanh thu,argmin,1,1,7,7,1,1
B-train-00955,1,1,Nợ quá hạn,argmax,1,1,11,11,1,1
B-train-00955,2,1,Lũy kế,argmax,1,1,10,10,1,1
B-train-00955,2,1,Kỳ này,argmin,1,1,19,19,1,1
B-train-00955,2,1,Huy động,argmin,1,1,11,11,1,1
B-train-00956,1,2,Kỳ trước,argmax,1,1,8,8,1,1
B-train-00956,1,2,Phí bảo hiểm,argmin,1,1,16,16,1,1
B-train-00956,1,1,Kế hoạch năm,argmin,1,1,7,7,1,1
B-train-00957,1,1,Kế hoạch năm,argmax,1,1,22,22,1,1
B-train-00957,2,1,Xuất,argmax,1,1,15,15,1,1
B-train-00957,1,1,Kế hoạch năm,argmin,1,1,16,16,1,1
B-train-00957,2,1,Lũy kế,argmin,1,1,23,23,1,1
B-train-00958,1,1,Tỷ lệ đạt,argmax,1,0,15,7,1,1
B-train-00958,1,1,Kỳ trước,argmin,1,1,7,7,1,1
B-train-00958,1,2,Khách quốc tế,argmax,1,1,6,6,1,1
B-train-00958,1,2,Kỳ trước,argmin,1,1,6,6,1,1
B-train-00959,2,1,Hoàn trả,argmin,1,1,9,9,1,1
B-train-00959,2,1,Giá trị bán,argmin,1,1,5,5,1,1
B-train-00960,1,1,Lũy kế,argmax,1,1,5,5,1,1
B-train-00960,1,1,Lũy kế,argmin,1,1,11,11,1,1
B-train-00961,1,1,Nợ quá hạn,argmin,1,0,11,13,1,1
B-train-00961,1,2,Nợ quá hạn,argmin,1,1,12,12,1,1
B-train-00961,1,2,Kế hoạch năm,argmax,1,1,10,10,1,1
B-train-00961,1,1,Tăng trưởng,argmax,1,1,6,6,1,1
B-train-00962,2,1,Lũy kế,argmax,1,1,16,16,1,1
B-train-00962,2,1,Kỳ này,argmax,1,1,9,9,1,1
B-train-00962,1,1,Kế hoạch năm,argmin,1,1,4,4,1,1
B-train-00963,1,2,Kỳ này,argmin,1,1,12,12,1,1
B-train-00963,2,1,Tỷ trọng (%),argmax,1,1,13,13,1,1
B-train-00963,2,1,Lũy kế,argmax,1,1,12,12,1,1
B-train-00964,1,1,Trễ hạn,argmax,1,1,11,11,1,1
B-train-00964,1,1,Chi trả,argmin,1,0,9,16,1,1
B-train-00965,1,1,Kỳ này,argmax,1,1,16,16,1,1
B-train-00965,1,2,Công suất đỉnh,argmin,1,1,12,12,1,1
B-train-00965,1,2,Tổn thất,argmax,1,1,4,4,1,1
B-train-00965,1,1,Số đơn,argmin,1,1,7,7,1,1
B-train-00966,1,1,Công suất phòng,argmin,1,1,3,3,1,1
B-train-00966,1,2,Kỳ trước,argmin,1,1,5,5,1,1
B-train-00966,1,1,Lũy kế,argmax,1,1,5,5,1,1
B-train-00967,2,1,Kế hoạch năm,argmax,1,1,9,9,1,1
B-train-00967,1,2,Kỳ này,argmin,1,1,16,16,1,1
B-train-00967,1,1,Kế hoạch năm,argmax,1,1,12,12,1,1
B-train-00968,1,1,Tỷ lệ,argmax,1,1,7,7,1,1
B-train-00968,1,1,Kế hoạch năm,argmin,1,1,18,18,1,1
B-train-00968,1,1,Chênh lệch,argmax,1,1,15,15,1,1
B-train-00968,1,1,Thực hiện,argmin,1,1,12,12,1,1
B-train-00969,2,1,Kỳ trước,argmax,1,1,22,22,1,1
B-train-00969,1,1,Kỳ trước,argmin,1,1,17,17,1,1
B-train-00969,2,1,Tỷ trọng (%),argmax,1,1,12,12,1,1
B-train-00969,1,1,Công suất đỉnh,argmin,1,1,15,15,1,1
B-train-00970,1,1,Lũy kế,argmin,1,1,3,3,1,1
B-train-00970,1,1,Lũy kế,argmax,1,1,19,19,1,1
B-train-00970,1,1,Doanh thu,argmax,1,0,17,16,1,1
B-train-00971,1,2,Tỷ trọng (%),argmax,1,1,4,4,1,1
B-train-00971,1,2,Tỷ trọng (%),argmin,1,1,11,11,1,1
B-train-00971,1,2,Lũy kế,argmin,1,1,9,9,1,1
B-train-00971,1,2,Kỳ trước,argmax,1,1,3,3,1,1
B-train-00972,1,1,COD,argmin,1,1,8,8,1,1
B-train-00972,1,2,Kỳ này,argmax,1,1,14,14,1,1
B-train-00972,1,2,Diện tích (ha),argmin,1,0,13,3,1,1
B-train-00972,1,1,Lũy kế,argmax,1,1,16,16,1,1
B-train-00973,1,1,Kỳ này,argmax,1,1,11,11,1,1
B-train-00973,2,1,Lũy kế,argmin,1,0,18,13,1,1
B-train-00973,1,1,Lũy kế,argmax,1,0,3,6,1,1
B-train-00974,1,1,Lưu lượng,argmin,1,1,6,6,1,1
B-train-00974,1,1,Kỳ trước,argmin,1,1,16,16,1,1
B-train-00974,1,1,Kỳ này,argmax,1,1,17,17,1,1
B-train-00975,1,1,Kỳ này,argmin,1,1,5,5,1,1
B-train-00975,1,1,Hồ sơ nhận,argmax,1,0,13,8,1,1
B-train-00975,2,1,Xuất,argmin,1,1,13,13,1,1
B-train-00976,2,1,Kế hoạch năm,argmax,1,1,19,19,1,1
B-train-00976,1,1,Doanh thu,argmin,1,1,16,16,1,1
B-train-00976,2,1,Tỷ trọng (%),argmax,1,1,7,7,1,1
B-train-00977,1,1,Hành khách,argmin,1,1,9,9,1,1
B-train-00977,1,1,Doanh thu,argmax,1,1,3,3,1,1
B-train-00977,1,1,Kế hoạch năm,argmax,1,1,14,14,1,1
B-train-00977,1,1,Kế hoạch năm,argmin,1,1,5,5,1,1
B-train-00978,1,2,Kế hoạch năm,argmin,1,1,6,6,1,1
B-train-00978,1,1,Lũy kế,argmax,1,1,7,7,1,1
B-train-00978,1,2,Kế hoạch năm,argmax,1,1,5,5,1,1
B-train-00979,1,1,Tỷ trọng (%),argmax,1,1,9,9,1,1
B-train-00979,1,2,Kế hoạch năm,argmin,1,1,14,14,1,1
B-train-00979,1,2,Kỳ này,argmax,1,1,15,15,1,1
B-train-00980,1,1,Kỳ này,argmin,1,1,13,13,1,1
B-train-00980,1,1,Tiến độ,argmin,1,1,7,7,1,1
B-train-00980,1,1,Tiến độ,argmax,1,1,8,8,1,1
B-train-00980,1,1,Giải ngân,argmax,1,1,8,8,1,1
B-train-00981,1,1,Kỳ trước,argmax,1,1,23,23,1,1
B-train-00981,2,1,Tỷ lệ,argmin,1,1,8,8,1,1
B-train-00981,2,1,Bồi thường,argmax,1,1,15,15,1,1
B-train-00981,2,1,Kỳ này,argmin,1,1,5,5,1,1
B-train-00982,1,1,Lũy kế,argmin,1,1,5,5,1,1
B-train-00982,1,1,Lũy kế,argmax,1,1,8,8,1,1
B-train-00982,1,1,Kỳ trước,argmin,1,1,6,6,1,1
B-train-00983,2,1,Tỷ trọng (%),argmin,1,1,5,5,1,1
B-train-00983,1,1,Lũy kế,argmin,1,1,12,12,1,1
B-train-00983,2,1,Tỷ trọng (%),argmax,1,1,18,18,1,1
B-train-00983,2,1,Chi phí,argmax,1,1,7,7,1,1
B-train-00984,1,1,Kế hoạch năm,argmax,1,1,14,14,1,1
B-train-00984,1,1,Công suất phòng,argmax,1,1,15,15,1,1
B-train-00984,1,2,Kỳ trước,argmin,1,1,10,10,1,1
B-train-00984,1,1,Doanh thu,argmin,1,1,17,12,1,1
B-train-00985,1,2,Lũy kế,argmax,1,1,6,6,1,1
B-train-00985,1,2,Kế hoạch năm,argmin,1,1,5,5,1,1
B-train-00985,1,2,Giá trị bán,argmax,1,1,8,8,1,1
B-train-00985,1,1,Tỷ trọng (%),argmin,1,1,12,12,1,1
B-train-00986,1,2,Kế hoạch năm,argmin,1,1,6,6,1,1
B-train-00986,1,1,Lũy kế,argmax,1,1,11,11,1,1
B-train-00986,1,2,Lũy kế,argmax,1,1,17,17,1,1
B-train-00986,1,2,Số đơn,argmin,1,1,16,16,1,1
B-train-00987,1,1,Chi phí,argmax,1,1,15,15,1,1
B-train-00987,2,1,Tồn đầu,argmin,1,1,14,14,1,1
B-train-00987,1,1,Kỳ này,argmin,1,1,16,16,1,1
B-train-00988,2,1,Nợ quá hạn,argmax,1,1,21,21,1,1
B-train-00988,1,1,Lũy kế,argmin,1,1,4,4,1,1
B-train-00989,1,1,Tuyển mới,argmax,1,1,8,8,1,1
B-train-00989,2,1,Tuyển mới,argmax,1,1,3,3,1,1
B-train-00989,1,1,Tỷ trọng (%),argmin,1,1,11,11,1,1
B-train-00989,2,1,Hiện có,argmin,1,1,24,24,1,1
B-train-00990,1,1,Huy động,argmax,1,1,18,18,1,1
B-train-00990,2,1,Tỷ trọng (%),argmax,1,1,19,19,1,1
B-train-00990,1,1,Tăng trưởng,argmin,1,1,6,6,1,1
B-train-00991,1,1,Kỳ này,argmax,1,1,9,9,1,1
B-train-00991,2,1,Hoàn trả,argmin,1,1,6,6,1,1
B-train-00991,1,1,Kỳ trước,argmin,1,0,3,16,1,1
B-train-00991,1,1,Kỳ trước,argmax,1,1,10,10,1,1
B-train-00992,1,1,Trễ hạn,argmin,1,1,16,16,1,1
B-train-00993,1,1,Kỳ này,argmax,1,1,20,20,1,1
B-train-00993,2,1,Kỳ này,argmin,1,1,11,11,1,1
B-train-00993,1,1,Kỳ trước,argmax,1,1,22,22,1,1
B-train-00993,1,1,Kỳ này,argmin,1,1,8,8,1,1
B-train-00994,2,1,Tồn cuối,argmin,1,1,12,12,1,1
B-train-00994,2,1,Tồn đầu,argmax,1,1,12,12,1,1
B-train-00994,2,1,Xuất,argmax,1,1,4,4,1,1
B-train-00994,1,1,Tồn đầu,argmin,1,1,14,14,1,1
B-train-00995,1,2,Lũy kế,argmax,1,1,3,3,1,1
B-train-00995,1,2,Huy động,argmax,1,0,9,3,1,1
B-train-00996,1,1,Lũy kế,argmin,1,1,6,6,1,1
B-train-00996,2,1,Lũy kế,argmax,1,1,16,16,1,1
B-train-00996,2,1,Lũy kế,argmin,1,1,21,21,1,1
B-train-00997,1,2,Doanh thu,argmin,1,1,7,7,1,1
B-train-00997,1,1,Tỷ trọng (%),argmin,1,1,10,10,1,1
B-train-00997,1,1,Phản ánh,argmax,1,1,15,15,1,1
B-train-00997,1,1,Tỷ lệ rớt cuộc,argmax,1,1,11,11,1,1
B-train-00998,2,1,Lũy kế,argmax,1,1,15,15,1,1
B-train-00998,2,1,Kỳ trước,argmin,1,1,16,16,1,1
B-train-00999,1,1,Kỳ này,argmin,1,1,7,7,1,1
B-train-00999,1,2,Kế hoạch năm,argmax,1,0,11,10,1,1
B-train-00999,1,2,Lưu lượng,argmax,1,1,6,6,1,1
B-train-00999,1,2,Phản ánh,argmin,1,1,6,6,1,1
B-train-01000,1,1,Doanh thu,argmax,1,1,3,3,1,1
B-train-01000,1,1,Doanh thu,argmin,1,1,4,4,1,1
B-train-01000,1,1,Khách quốc tế,argmax,1,1,3,3,1,1
B-train-01000,1,1,Khách nội địa,argmin,1,1,1,1,1,1
B-train-01001,1,1,Thực hiện,argmax,1,1,5,5,1,1
B-train-01001,1,1,Thực hiện,argmin,1,1,2,2,1,1
B-train-01001,1,1,Kế hoạch,argmax,1,1,5,5,1,1
B-train-01001,1,1,Kế hoạch,argmin,1,1,2,2,1,1
B-train-01002,1,1,Đã giải quyết,argmin,1,1,4,4,1,1
B-train-01002,1,1,Đã giải quyết,argmax,1,1,6,6,1,1
B-train-01002,1,1,Hồ sơ nhận,argmin,1,1,4,4,1,1
B-train-01003,1,1,Giá dự toán,argmin,1,1,5,5,1,1
B-train-01003,1,1,Giá trúng,argmin,1,1,4,4,1,1
B-train-01003,1,1,Giá trúng,argmax,1,1,7,7,1,1
B-train-01004,1,1,Phản ánh,argmax,1,1,6,6,1,1
B-train-01004,1,1,Lưu lượng,argmin,1,1,5,5,1,1
B-train-01004,1,1,Lưu lượng,argmax,1,1,7,7,1,1
B-train-01005,1,1,Giá trị bán,argmax,1,1,7,7,1,1
B-train-01005,1,1,Giá trị bán,argmin,1,1,5,5,1,1
B-train-01005,1,1,Số đơn,argmin,1,1,2,2,1,1
B-train-01005,1,1,Số đơn,argmax,1,1,8,8,1,1
B-train-01006,1,1,Công suất đỉnh,argmin,1,1,3,3,1,1
B-train-01006,1,1,Công suất đỉnh,argmax,1,1,7,7,1,1
B-train-01006,1,1,Sự cố,argmin,1,1,1,1,1,1
B-train-01006,1,1,Sự cố,argmax,1,1,4,4,1,1
B-train-01007,1,1,Tỷ lệ,argmax,1,1,2,2,1,1
B-train-01007,1,1,Tỷ lệ,argmin,1,1,5,5,1,1
B-train-01007,1,1,Hợp đồng,argmin,1,1,2,2,1,1
B-train-01007,1,1,Phí bảo hiểm,argmax,1,1,6,6,1,1
B-train-01008,1,1,Nhập viện,argmax,1,1,8,8,1,1
B-train-01008,1,1,Chuyển tuyến,argmax,1,1,3,3,1,1
B-train-01008,1,1,Lượt khám,argmin,1,1,4,4,1,1
B-train-01008,1,1,Nhập viện,argmin,1,1,2,2,1,1
B-train-01009,1,1,Bồi thường,argmax,1,1,6,6,1,1
B-train-01009,1,1,Hợp đồng,argmin,1,1,3,3,1,1
B-train-01009,1,1,Phí bảo hiểm,argmin,1,1,3,3,1,1
B-train-01009,1,1,Tỷ lệ,argmax,1,1,6,6,1,1
B-train-01010,2,1,Tỷ lệ đạt,argmin,1,1,16,16,1,1
B-train-01010,1,1,Tỷ lệ đạt,argmin,1,1,9,9,1,1
B-train-01011,1,1,Tăng trưởng,argmin,1,1,6,6,1,1
B-train-01011,1,1,Kỳ này,argmin,1,1,6,6,1,1
B-train-01011,1,1,Nợ quá hạn,argmax,1,1,10,10,1,1
B-train-01011,1,1,Kỳ này,argmax,1,1,11,11,1,1
B-train-01012,1,1,COD,argmin,1,1,12,12,1,1
B-train-01012,1,1,BOD5,argmax,1,1,6,6,1,1
B-train-01012,1,1,Tỷ trọng (%),argmax,1,1,13,13,1,1
B-train-01013,1,1,Sản lượng (tấn),argmax,1,1,17,17,1,1
B-train-01013,1,1,Diện tích (ha),argmin,1,1,10,10,1,1
B-train-01014,1,2,Tỷ lệ,argmin,1,1,10,10,1,1
B-train-01014,1,1,COD,argmin,1,1,10,10,1,1
B-train-01015,1,1,Đúng giờ,argmax,1,1,4,4,1,1
B-train-01015,1,1,Lũy kế,argmax,1,1,6,6,1,1
B-train-01015,1,1,Lũy kế,argmin,1,1,11,15,1,1
B-train-01015,1,1,Doanh thu,argmin,1,0,14,15,1,1
B-train-01016,1,2,Dư nợ,argmax,1,0,9,8,1,1
B-train-01016,1,2,Huy động,argmax,1,1,8,8,1,1
B-train-01017,1,1,Chi trả,argmin,1,1,8,8,1,1
B-train-01017,1,1,Kỳ trước,argmin,1,0,6,8,1,1
B-train-01017,1,1,Đã giải quyết,argmax,1,1,17,17,1,1
B-train-01017,1,1,Kế hoạch năm,argmax,1,1,10,10,1,1
B-train-01018,1,1,Bồi thường,argmin,1,1,10,10,1,1
B-train-01018,1,1,Bồi thường,argmax,1,1,9,9,1,1
B-train-01018,1,1,Hợp đồng,argmax,1,1,7,7,1,1
B-train-01019,1,1,Kỳ này,argmin,1,1,13,13,1,1
B-train-01019,1,1,Kỳ này,argmax,1,1,8,8,1,1
B-train-01019,1,1,Tỷ lệ đạt,argmax,1,0,13,10,1,1
B-train-01019,1,1,Đạt,argmin,1,1,16,16,1,1
B-train-01020,1,1,Đã giải quyết,argmax,1,1,19,19,1,1
B-train-01020,1,1,Kỳ trước,argmin,1,1,3,3,1,1
B-train-01020,1,1,Chi trả,argmin,1,1,18,18,1,1
B-train-01021,1,1,Tỷ trọng (%),argmin,1,1,9,9,1,1
B-train-01021,1,1,Giá dự toán,argmin,1,1,5,5,1,1
B-train-01021,1,2,Tổn thất,argmax,1,1,13,13,1,1
B-train-01021,1,1,Giá trúng,argmax,1,1,3,3,1,1
B-train-01022,1,1,Kế hoạch năm,argmin,1,1,3,3,1,1
B-train-01022,1,1,Huy động,argmin,1,1,6,6,1,1
B-train-01022,1,1,Nợ quá hạn,argmax,1,1,3,3,1,1
B-train-01022,1,1,Huy động,argmax,1,0,4,10,1,1
B-train-01023,1,1,Lũy kế,argmin,1,1,5,5,1,1
B-train-01023,1,1,Lũy kế,argmax,1,1,12,12,1,1
B-train-01023,1,1,Sản lượng (tấn),argmax,1,1,10,10,1,1
B-train-01024,1,1,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-01024,1,1,Tỷ trọng (%),argmin,1,1,16,16,1,1
B-train-01024,1,1,Thiếu/thừa,argmin,1,1,4,4,1,1
B-train-01025,1,1,Nhập viện,argmin,1,1,13,13,1,1
B-train-01025,1,1,Lượt khám,argmax,1,1,8,8,1,1
B-train-01025,1,1,Chuyển tuyến,argmax,1,1,11,11,1,1
B-train-01025,1,1,Tỷ trọng (%),argmin,1,1,6,6,1,1
B-train-01026,1,1,Tỷ trọng (%),argmin,1,1,4,4,1,1
B-train-01026,1,1,Kế hoạch năm,argmin,1,1,18,18,1,1
B-train-01026,1,1,Đã giải quyết,argmax,1,1,7,7,1,1
B-train-01027,1,2,Tỷ lệ,argmax,1,1,5,5,1,1
B-train-01027,1,1,Giá trị hợp đồng,argmax,1,0,12,4,1,1
B-train-01027,1,2,Kế hoạch năm,argmin,1,1,12,12,1,1
B-train-01027,1,2,Kế hoạch,argmin,1,1,5,5,1,1
B-train-01028,1,2,Diện tích (ha),argmax,1,1,12,12,1,1
B-train-01028,1,1,Kế hoạch năm,argmin,1,1,4,4,1,1
B-train-01028,1,1,Tỷ lệ rớt cuộc,argmin,1,1,9,9,1,1
B-train-01028,1,1,Kế hoạch năm,argmax,1,1,3,3,1,1
B-train-01029,1,1,Bồi thường,argmin,1,1,10,10,1,1
B-train-01029,1,1,Phí bảo hiểm,argmax,1,1,18,18,1,1
B-train-01029,1,1,Bồi thường,argmax,1,1,18,18,1,1
B-train-01029,1,1,Phí bảo hiểm,argmin,1,1,10,10,1,1
B-train-01030,1,2,Kỳ trước,argmin,1,1,7,7,1,1
B-train-01030,1,1,Giá trị bán,argmax,1,1,5,5,1,1
B-train-01030,1,1,Số đơn,argmin,1,1,7,7,1,1
B-train-01031,1,1,Định biên,argmin,1,0,7,4,1,1
B-train-01031,1,1,Kế hoạch năm,argmax,1,1,9,9,1,1
B-train-01031,1,1,Hiện có,argmin,1,1,6,6,1,1
B-train-01031,1,1,Thiếu/thừa,argmax,1,1,4,4,1,1
B-train-01032,1,1,Doanh thu,argmin,1,1,8,8,1,1
B-train-01032,2,1,Đúng giờ,argmax,1,1,11,11,1,1
B-train-01032,2,1,Kế hoạch năm,argmin,1,1,7,7,1,1
B-train-01033,1,1,Nhập,argmax,1,1,4,4,1,1
B-train-01033,1,1,Nhập,argmin,1,1,5,5,1,1
B-train-01033,1,1,Tồn cuối,argmin,1,1,16,16,1,1
B-train-01033,1,1,Tồn đầu,argmax,1,1,12,12,1,1
B-train-01034,1,1,Kế hoạch năm,argmin,1,1,4,4,1,1
B-train-01034,1,1,Lũy kế,argmax,1,1,17,17,1,1
B-train-01034,1,1,BOD5,argmin,1,1,8,8,1,1
B-train-01035,1,1,Kỳ trước,argmax,1,1,6,6,1,1
B-train-01035,1,2,Lượt khám,argmax,1,0,5,10,1,1
B-train-01035,1,1,Giá dự toán,argmin,1,1,10,10,1,1
B-train-01035,1,2,Kế hoạch năm,argmin,1,1,8,8,1,1
B-train-01036,1,2,Kế hoạch năm,argmax,1,1,6,6,1,1
B-train-01036,1,1,Kỳ này,argmin,1,1,6,6,1,1
B-train-01036,1,2,Phí bảo hiểm,argmin,1,1,4,4,1,1
B-train-01036,1,2,Bồi thường,argmax,1,1,8,8,1,1
B-train-01037,1,1,Kỳ trước,argmax,1,1,13,13,1,1
B-train-01037,1,1,Tiến độ,argmin,1,1,8,8,1,1
B-train-01037,1,1,Lũy kế,argmin,1,1,13,13,1,1
B-train-01037,1,1,Kế hoạch năm,argmax,1,1,3,3,1,1
B-train-01038,1,1,Lũy kế,argmax,1,1,18,18,1,1
B-train-01038,1,1,Tỷ trọng (%),argmin,1,1,18,18,1,1
B-train-01038,1,1,Phản ánh,argmax,1,1,16,16,1,1
B-train-01039,1,2,Đúng giờ,argmin,1,1,8,8,1,1
B-train-01039,1,2,Doanh thu,argmin,1,1,7,7,1,1
B-train-01039,1,2,Hành khách,argmax,1,1,13,13,1,1
B-train-01039,1,1,Kế hoạch năm,argmax,1,1,7,7,1,1
B-train-01040,1,1,Kỳ này,argmax,1,1,15,15,1,1
B-train-01040,1,1,Trễ hạn,argmax,1,1,11,11,1,1
B-train-01040,1,1,Kỳ này,argmin,1,1,4,4,1,1
B-train-01041,1,1,Đã giải quyết,argmin,1,0,6,4,1,1
B-train-01041,1,1,Chi trả,argmin,1,1,6,6,1,1
B-train-01041,1,1,Đã giải quyết,argmax,1,1,17,17,1,1
B-train-01042,1,1,Diện tích (ha),argmin,1,1,14,14,1,1
B-train-01042,2,1,Diện tích (ha),argmin,1,1,8,8,1,1
B-train-01042,2,1,Diện tích (ha),argmax,1,1,6,6,1,1
B-train-01043,1,1,Tỷ lệ,argmin,1,1,7,7,1,1
B-train-01043,1,1,Thực hiện,argmax,1,1,14,14,1,1
B-train-01043,1,1,Chênh lệch,argmax,1,1,11,11,1,1
B-train-01044,2,1,Phí bảo hiểm,argmin,1,1,9,9,1,1
B-train-01044,1,1,Phí bảo hiểm,argmax,1,1,4,4,1,1
B-train-01044,2,1,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-01044,2,1,Bồi thường,argmin,1,1,9,9,1,1
B-train-01045,2,1,Sản lượng (tấn),argmin,1,1,8,8,1,1
B-train-01045,1,1,Sản lượng (tấn),argmax,1,1,10,10,1,1
B-train-01045,2,1,Sản lượng (tấn),argmax,1,1,3,3,1,1
B-train-01045,1,1,Kế hoạch năm,argmin,1,1,11,11,1,1
B-train-01046,1,1,Tiến độ,argmin,1,1,17,17,1,1
B-train-01046,1,1,Giải ngân,argmin,1,1,4,4,1,1
B-train-01047,1,1,Diện tích (ha),argmax,1,1,17,17,1,1
B-train-01047,1,1,Kỳ này,argmin,1,1,4,4,1,1
B-train-01047,1,1,Kỳ này,argmax,1,1,10,10,1,1
B-train-01047,1,1,Tỷ trọng (%),argmin,1,1,6,6,1,1
B-train-01048,1,2,Giá trị hợp đồng,argmin,1,0,11,5,1,1
B-train-01048,1,2,Lũy kế,argmax,1,1,8,8,1,1
B-train-01048,1,1,Sản lượng,argmax,1,1,3,3,1,1
B-train-01048,1,1,Sản lượng,argmin,1,1,8,8,1,1
B-train-01049,1,1,Tỷ trọng (%),argmin,1,0,3,8,1,1
B-train-01049,1,2,Công suất phòng,argmin,1,1,3,3,1,1
B-train-01049,1,2,Kế hoạch năm,argmax,1,1,11,11,1,1
B-train-01049,1,2,Công suất phòng,argmax,1,1,4,4,1,1
B-train-01050,2,1,Nợ quá hạn,argmax,1,1,17,17,1,1
B-train-01050,2,1,Huy động,argmax,1,0,8,22,1,1
B-train-01050,2,1,Lũy kế,argmin,1,1,8,8,1,1
B-train-01050,1,1,Huy động,argmin,1,1,6,6,1,1
B-train-01051,2,1,Tổn thất,argmin,1,1,18,18,1,1
B-train-01051,1,1,Kế hoạch năm,argmax,1,1,16,16,1,1
B-train-01051,1,1,Sự cố,argmax,1,1,16,16,1,1
B-train-01051,1,1,Tỷ trọng (%),argmin,1,1,8,8,1,1
B-train-01052,1,2,Bồi thường,argmin,1,1,10,10,1,1
B-train-01052,1,1,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-01052,1,1,Chi phí,argmax,1,0,12,13,1,1
B-train-01052,1,1,Đúng hạn,argmin,1,0,11,7,1,1
B-train-01053,1,1,Kế hoạch năm,argmax,1,1,10,10,1,1
B-train-01053,1,1,Công suất đỉnh,argmax,1,1,3,3,1,1
B-train-01053,1,2,Hoàn trả,argmin,1,1,6,6,1,1
B-train-01053,1,1,Kế hoạch năm,argmin,1,1,14,14,1,1
B-train-01054,2,1,Hành khách,argmin,1,1,3,3,1,1
B-train-01055,1,1,Tổn thất,argmin,1,0,4,11,1,1
B-train-01055,1,2,Kỳ trước,argmin,1,1,3,3,1,1
B-train-01055,1,2,Kế hoạch năm,argmax,1,1,8,8,1,1
B-train-01056,1,2,Kế hoạch năm,argmax,1,1,10,10,1,1
B-train-01056,1,2,Giá dự toán,argmin,1,1,6,6,1,1
B-train-01056,1,2,Giá trúng,argmin,1,1,6,6,1,1
B-train-01056,1,2,Giá dự toán,argmax,1,1,5,5,1,1
B-train-01057,2,1,Đúng giờ,argmax,1,1,11,11,1,1
B-train-01057,2,1,Kỳ này,argmin,1,1,11,11,1,1
B-train-01057,2,1,Kế hoạch năm,argmin,1,1,3,3,1,1
B-train-01057,1,1,Hành khách,argmax,1,0,18,20,1,1
B-train-01058,1,1,Sản lượng (tấn),argmin,1,1,11,11,1,1
B-train-01058,1,2,Xuất,argmax,1,1,5,5,1,1
B-train-01058,1,2,Tồn cuối,argmin,1,1,4,4,1,1
B-train-01059,2,1,Kế hoạch năm,argmin,1,1,3,3,1,1
B-train-01059,2,1,Kỳ trước,argmin,1,1,9,9,1,1
B-train-01059,1,1,BOD5,argmax,1,1,5,5,1,1
B-train-01059,2,1,Tỷ trọng (%),argmax,1,0,7,9,1,1
B-train-01060,1,1,Chênh lệch,argmin,1,1,7,7,1,1
B-train-01060,1,1,Lũy kế,argmax,1,1,3,3,1,1
B-train-01061,1,2,Tỷ trọng (%),argmin,1,0,15,9,1,1
B-train-01061,1,1,Kỳ này,argmin,1,1,4,4,1,1
B-train-01061,1,1,Kế hoạch năm,argmax,1,1,8,8,1,1
B-train-01061,1,2,BOD5,argmax,1,1,3,3,1,1
B-train-01062,2,1,Hiện có,argmin,1,1,6,6,1,1
B-train-01062,1,1,Kỳ này,argmin,1,1,7,7,1,1
