document_id,page,table,reasoning_type,value_column,return_column,question_id,expected_answer,expected_row,solver_answer,solver_row,is_correct,table_expected_rows,table_solver_rows,table_expected_row_count,table_solver_row_count
B-train-00839,1,1,argmax,Kế hoạch năm,Điểm quan trắc,B-train-00839-q05,KCN Long Thành,11,KCN Long Thành,11,True,11,11,1,1
B-train-00840,1,2,argmin,Xuất,Mã hàng,B-train-00840-q10,VT534,7,VT534,7,True,7,7,1,1
B-train-00841,1,2,argmax,Lũy kế,Khu vực,B-train-00841-q02,Miền Nam,5,Miền Bắc Đã đối chiếu,8,False,5|11|12,5|8|11|12,3,4
B-train-00841,1,2,argmax,Tỷ lệ,Khu vực,B-train-00841-q05,Tây Nguyên,11,Tây Nguyên,11,True,5|11|12,5|8|11|12,3,4
B-train-00841,1,2,argmin,Lũy kế,Khu vực,B-train-00841-q07,Đồng bằng sông Cửu Long,12,Đồng bằng sông Cửu Long,12,True,5|11|12,5|8|11|12,3,4
B-train-00841,1,2,argmin,Kế hoạch,Khu vực,B-train-00841-q10,Tây Nguyên,11,Miền Nam,5,False,5|11|12,5|8|11|12,3,4
B-train-00842,1,1,argmax,Kỳ trước,Điểm bán,B-train-00842-q01,Điểm bán phía Bắc,11,Điểm bán phía Bắc,11,True,11,11,1,1
B-train-00842,1,2,argmax,Lũy kế,Điểm quan trắc,B-train-00842-q06,Sông Hương,9,Cửa biển Đà Nẵng Đã đối chiếu,7,False,9,7,1,1
B-train-00843,1,2,argmax,Lũy kế,Phòng ban,B-train-00843-q01,Kinh doanh,9,Miền Trung,3,False,5|9|10,3|5,3,2
B-train-00843,1,1,argmin,Lũy kế,Nghiệp vụ,B-train-00843-q02,Hàng hóa,6,Hàng hóa,6,True,6,6,1,1
B-train-00843,1,2,argmin,Kế hoạch năm,Phòng ban,B-train-00843-q08,Kế toán,10,Miền Trung,3,False,5|9|10,3|5,3,2
B-train-00843,1,2,argmax,Thiếu/thừa,Phòng ban,B-train-00843-q09,Vận hành,5,Vận hành,5,True,5|9|10,3|5,3,2
B-train-00844,1,2,argmin,Kỳ này,Kho/điểm,B-train-00844-q02,Kho Hà Nội,8,Kho Bình Dương,5,False,8,5,1,1
B-train-00844,1,1,argmax,Hợp đồng,Nghiệp vụ,B-train-00844-q04,Miền Nam,4,Miền Nam,4,True,4|8|9,4|6|8,3,3
B-train-00844,1,1,argmin,Hợp đồng,Nghiệp vụ,B-train-00844-q05,Xe cơ giới,9,Hàng hóa,6,False,4|8|9,4|6|8,3,3
B-train-00844,1,1,argmax,Tỷ trọng (%),Nghiệp vụ,B-train-00844-q09,Sức khỏe,8,Sức khỏe,8,True,4|8|9,4|6|8,3,3
B-train-00845,2,1,argmax,Lũy kế,Điểm bán,B-train-00845-q04,Cửa hàng 02,17,Cửa hàng 02,17,True,14|17,14|17,2,2
B-train-00845,1,1,argmax,Số đơn,Điểm bán,B-train-00845-q05,Siêu thị trung tâm,5,Siêu thị trung tâm,5,True,5,5,1,1
B-train-00845,2,1,argmin,Lũy kế,Điểm bán,B-train-00845-q07,Điểm bán phía Bắc,14,Điểm bán phía Bắc,14,True,14|17,14|17,2,2
B-train-00846,1,2,argmax,Tỷ lệ rớt cuộc,Khu vực,B-train-00846-q03,Khu vực đô thị,11,Khu vực đô thị,11,True,11|13,11|13,2,2
B-train-00846,1,1,argmin,Kỳ này,Đơn vị,B-train-00846-q09,THPT Chu Văn An,7,THPT Chu Văn An,7,True,7,7,1,1
B-train-00846,1,2,argmax,Phản ánh,Khu vực,B-train-00846-q10,Cụm BTS-01,13,Cụm BTS-01,13,True,11|13,11|13,2,2
B-train-00847,1,2,argmax,Tỷ lệ rớt cuộc,Khu vực,B-train-00847-q05,Miền Trung,6,Miền Trung,6,True,6|11,6|11,2,2
B-train-00847,2,1,argmax,Kế hoạch năm,Khoa,B-train-00847-q06,Sản,12,Sản,12,True,10|12,10|12,2,2
B-train-00847,1,2,argmin,Tỷ lệ rớt cuộc,Khu vực,B-train-00847-q08,Khu vực đô thị,11,Khu vực đô thị,11,True,6|11,6|11,2,2
B-train-00847,2,1,argmin,Tỷ trọng (%),Khoa,B-train-00847-q10,Ngoại,10,Ngoại,10,True,10|12,10|12,2,2
B-train-00848,1,2,argmax,Tỷ trọng (%),Điểm bán,B-train-00848-q06,Cửa hàng 01,8,Cửa hàng 01,8,True,4|8,4|8,2,2
B-train-00848,1,2,argmin,Kỳ trước,Điểm bán,B-train-00848-q08,Cửa hàng 02,4,Cửa hàng 02,4,True,4|8,4|8,2,2
B-train-00848,1,1,argmax,Nhập,Mã hàng,B-train-00848-q09,VT394,7,VT394,7,True,7,7,1,1
B-train-00849,1,2,argmin,Bồi thường,Nghiệp vụ,B-train-00849-q04,Tai nạn con người,7,Tai nạn con người,7,True,7|10,7|10,2,2
B-train-00849,1,1,argmax,Bồi thường,Nghiệp vụ,B-train-00849-q05,Sức khỏe,13,Sức khỏe,13,True,13,13,1,1
B-train-00849,1,2,argmin,Phí bảo hiểm,Nghiệp vụ,B-train-00849-q06,Tài sản,10,Tài sản,10,True,7|10,7|10,2,2
B-train-00850,2,1,argmax,Tỷ trọng (%),Mã hàng,B-train-00850-q01,VT672,3,VT672,3,True,3|5,3|5,2,2
B-train-00850,2,1,argmin,Kế hoạch năm,Mã hàng,B-train-00850-q04,VT304,5,VT304,5,True,3|5,3|5,2,2
B-train-00850,1,1,argmin,Lũy kế,Chi nhánh,B-train-00850-q06,Khánh Hòa 03,6,Khánh Hòa 03,6,True,6|12,6|7,2,2
B-train-00850,1,1,argmax,Tỷ trọng (%),Chi nhánh,B-train-00850-q07,Cần Thơ 02,12,Cần Thơ 02,7,True,6|12,6|7,2,2
B-train-00851,1,2,argmin,Kỳ trước,Dự án,B-train-00851-q05,Đà Nẵng,6,Đà Nẵng,6,True,6|8|11,6|8|9,3,3
B-train-00851,1,1,argmax,Kế hoạch năm,Tuyến,B-train-00851-q06,Hà Nội – Hải Phòng,7,Hà Nội – Hải Phòng,7,True,7,7,1,1
B-train-00851,1,2,argmax,Tỷ trọng (%),Dự án,B-train-00851-q07,Cầu Đông Thành,8,Cầu Đông Thành,8,True,6|8|11,6|8|9,3,3
B-train-00851,1,2,argmin,Giải ngân,Dự án,B-train-00851-q10,Nhà máy nước,11,Đường vành đai Đã đối chiếu,9,False,6|8|11,6|8|9,3,3
B-train-00852,1,1,argmax,Kế hoạch năm,Phòng ban,B-train-00852-q02,Công nghệ,18,Công nghệ,18,True,18,18,1,1
B-train-00852,1,1,argmin,Kỳ này,Phòng ban,B-train-00852-q05,Công nghệ,18,Công nghệ,18,True,18,18,1,1
B-train-00852,2,1,argmax,Tỷ trọng (%),Phòng ban,B-train-00852-q07,Kế toán,21,Kế toán,21,True,16|21,16|21,2,2
B-train-00852,2,1,argmin,Thiếu/thừa,Phòng ban,B-train-00852-q09,Vận hành,16,Vận hành,16,True,16|21,16|21,2,2
B-train-00853,1,2,argmin,Tỷ trọng (%),Mã hàng,B-train-00853-q02,Đà Nẵng,8,Đà Nẵng,8,True,8|13,8|13,2,2
B-train-00853,1,2,argmax,Tỷ trọng (%),Mã hàng,B-train-00853-q07,VT046,13,VT046,13,True,8|13,8|13,2,2
B-train-00853,2,1,argmax,Kế hoạch năm,Khoa,B-train-00853-q10,Ngoại,4,Ngoại,4,True,4,4,1,1
B-train-00854,1,2,argmin,Hành khách,Tuyến,B-train-00854-q02,Đà Nẵng – Huế,8,Đà Nẵng – Huế,8,True,8|12,8|12,2,2
B-train-00854,1,2,argmin,Kế hoạch năm,Tuyến,B-train-00854-q08,Đà Nẵng – Huế,12,Đà Nẵng – Huế,12,True,8|12,8|12,2,2
B-train-00855,1,2,argmax,Lượt khám,Khoa,B-train-00855-q05,Mắt,7,Ngoại,10,False,5|7|11,5|10|11,3,3
B-train-00855,1,1,argmin,Tổn thất,Trạm,B-train-00855-q06,Trạm 220kV Trung,9,Trạm 220kV Trung,9,True,9,9,1,1
B-train-00855,1,2,argmax,Chuyển tuyến,Khoa,B-train-00855-q07,Nhi,11,Nhi,11,True,5|7|11,5|10|11,3,3
B-train-00855,1,2,argmin,Chuyển tuyến,Khoa,B-train-00855-q08,Đồng bằng sông Cửu Long,5,Đồng bằng sông Cửu Long,5,True,5|7|11,5|10|11,3,3
B-train-00856,1,1,argmax,Lũy kế,Mã hàng,B-train-00856-q01,VT681,13,VT681,13,True,13,13,1,1
B-train-00856,2,1,argmin,Tồn đầu,Mã hàng,B-train-00856-q04,VT420,5,VT420,5,True,5|6,5|6,2,2
B-train-00856,2,1,argmax,Tồn đầu,Mã hàng,B-train-00856-q10,VT162,6,VT162,6,True,5|6,5|6,2,2
B-train-00857,1,1,argmax,Tỷ trọng (%),Điểm quan trắc,B-train-00857-q01,Sông Hồng,8,Sông Hồng,8,True,4|8|12|14,4|8|12|14,4,4
B-train-00857,1,1,argmin,Kỳ này,Điểm quan trắc,B-train-00857-q03,Miền Nam,14,Miền Nam,14,True,4|8|12|14,4|8|12|14,4,4
B-train-00857,1,1,argmax,Lũy kế,Điểm quan trắc,B-train-00857-q06,Sông Hương,4,Sông Hương,4,True,4|8|12|14,4|8|12|14,4,4
B-train-00857,1,1,argmin,Kế hoạch năm,Điểm quan trắc,B-train-00857-q08,Cửa biển Đà Nẵng,12,Cửa biển Đà Nẵng,12,True,4|8|12|14,4|8|12|14,4,4
B-train-00858,2,1,argmax,Kỳ trước,Chi nhánh,B-train-00858-q01,Hải Phòng 02,21,Hải Phòng 02,21,True,21,21,1,1
B-train-00858,1,1,argmin,Tỷ trọng (%),Chi nhánh,B-train-00858-q03,Hải Phòng 02,19,Hải Phòng 02,19,True,6|8|19,6|8|19,3,3
B-train-00858,1,1,argmax,Lũy kế,Chi nhánh,B-train-00858-q05,Hà Nội 01,8,Hà Nội 01,8,True,6|8|19,6|8|19,3,3
B-train-00858,1,1,argmin,Nợ quá hạn,Chi nhánh,B-train-00858-q07,Khánh Hòa 03,6,Khánh Hòa 03,6,True,6|8|19,6|8|19,3,3
B-train-00859,2,1,argmax,Kế hoạch năm,Địa bàn,B-train-00859-q03,Khánh Hòa,3,Khánh Hòa,3,True,3|18,3|18,2,2
B-train-00859,2,1,argmax,Diện tích (ha),Địa bàn,B-train-00859-q04,Đồng Nai,18,Đồng Nai,18,True,3|18,3|18,2,2
B-train-00859,1,1,argmin,Tỷ trọng (%),Địa bàn,B-train-00859-q07,Đồng Nai,7,Đồng Nai,7,True,7,7,1,1
B-train-00860,1,2,argmin,Lũy kế,Địa bàn,B-train-00860-q01,Hà Nội,3,Hà Nội,3,True,3,3,1,1
B-train-00860,1,1,argmin,Tăng trưởng,Chi nhánh,B-train-00860-q03,Đà Nẵng 01,15,Tây Nguyên,7,False,6|15,6|7,2,2
B-train-00860,1,1,argmax,Dư nợ,Chi nhánh,B-train-00860-q05,Khánh Hòa 03,6,Khánh Hòa 03,6,True,6|15,6|7,2,2
B-train-00860,1,1,argmax,Kỳ này,Chi nhánh,B-train-00860-q07,Khánh Hòa 03,6,Khánh Hòa 03,6,True,6|15,6|7,2,2
B-train-00861,1,1,argmax,Lũy kế,Phòng ban,B-train-00861-q01,Đồng Nai,8,Đồng Nai,8,True,8|14,6|8,2,2
B-train-00861,1,1,argmax,Tỷ trọng (%),Phòng ban,B-train-00861-q03,Chăm sóc khách hàng,14,Công nghệ,6,False,8|14,6|8,2,2
B-train-00861,1,2,argmin,Tỷ trọng (%),Khu vực,B-train-00861-q06,Miền Trung,9,Miền Trung,9,True,5|9,5|9,2,2
B-train-00861,1,2,argmin,Kỳ trước,Khu vực,B-train-00861-q10,Miền Nam,5,Miền Nam,5,True,5|9,5|9,2,2
B-train-00862,1,1,argmin,COD,Điểm quan trắc,B-train-00862-q02,Hồ Xuân Hương,15,Sông Hồng,13,False,14|15|19,13|14|19,3,3
B-train-00862,1,1,argmax,COD,Điểm quan trắc,B-train-00862-q04,Sông Hương,14,Sông Hương,14,True,14|15|19,13|14|19,3,3
B-train-00862,1,1,argmax,Kỳ trước,Điểm quan trắc,B-train-00862-q05,Sông Hương,19,Sông Hương,19,True,14|15|19,13|14|19,3,3
B-train-00862,2,1,argmin,Tỷ trọng (%),Điểm quan trắc,B-train-00862-q07,KCN Long Thành,17,KCN Long Thành,17,True,17,17,1,1
B-train-00863,1,1,argmax,Tỷ trọng (%),Dự án,B-train-00863-q07,Đường vành đai,4,Đường vành đai,4,True,4|7,4|7,2,2
B-train-00863,1,2,argmin,Kế hoạch năm,Điểm quan trắc,B-train-00863-q09,KCN Long Thành,6,KCN Long Thành,6,True,6,6,1,1
B-train-00863,1,1,argmin,Kế hoạch năm,Dự án,B-train-00863-q10,Miền Nam,7,Miền Nam,7,True,4|7,4|7,2,2
B-train-00864,2,1,argmax,Doanh thu,Tuyến,B-train-00864-q01,Nha Trang – Đà Lạt,7,Nha Trang – Đà Lạt,7,True,7,7,1,1
B-train-00864,1,1,argmax,Kế hoạch năm,Tuyến,B-train-00864-q02,TP.HCM – Cần Thơ,9,TP.HCM – Cần Thơ,9,True,9|10|14,9|10|14,3,3
B-train-00864,1,1,argmin,Kế hoạch năm,Tuyến,B-train-00864-q05,Nha Trang – Đà Lạt,10,Nha Trang – Đà Lạt,10,True,9|10|14,9|10|14,3,3
B-train-00864,1,1,argmin,Doanh thu,Tuyến,B-train-00864-q09,Nha Trang – Đà Lạt,14,Nha Trang – Đà Lạt,14,True,9|10|14,9|10|14,3,3
B-train-00865,1,1,argmin,Hiện có,Phòng ban,B-train-00865-q01,Chăm sóc khách hàng,20,Chăm sóc khách hàng,20,True,10|19|20,10|19|20,3,3
B-train-00865,1,1,argmax,Kế hoạch năm,Phòng ban,B-train-00865-q04,Hành chính,19,Hành chính,19,True,10|19|20,10|19|20,3,3
B-train-00865,1,1,argmax,Lũy kế,Phòng ban,B-train-00865-q07,Kế toán,10,Kế toán,10,True,10|19|20,10|19|20,3,3
B-train-00865,2,1,argmin,Kế hoạch năm,Phòng ban,B-train-00865-q10,Chăm sóc khách hàng,19,Chăm sóc khách hàng,19,True,19,19,1,1
B-train-00866,1,2,argmin,Kỳ này,Kho/điểm,B-train-00866-q03,Đồng bằng sông Cửu Long,5,Đồng bằng sông Cửu Long,5,True,4|5,4|5,2,2
B-train-00866,1,2,argmax,Tỷ trọng (%),Kho/điểm,B-train-00866-q06,Kho Đà Nẵng,4,Kho Đà Nẵng,4,True,4|5,4|5,2,2
B-train-00866,1,1,argmin,Sản lượng (tấn),Địa bàn,B-train-00866-q07,Hà Nội,3,Hà Nội,3,True,3,3,1,1
B-train-00867,2,1,argmin,Kỳ trước,Đơn vị,B-train-00867-q01,THPT Trần Phú,20,THPT Nguyễn Trãi,8,False,15|20,8|15,2,2
B-train-00867,1,1,argmin,Tỷ lệ đạt,Đơn vị,B-train-00867-q02,THPT Lê Quý Đôn,19,THPT Lê Quý Đôn,19,True,19|21,19|21,2,2
B-train-00867,2,1,argmax,Tỷ trọng (%),Đơn vị,B-train-00867-q06,THPT Trần Phú,15,THPT Trần Phú,15,True,15|20,8|15,2,2
B-train-00867,1,1,argmax,Kỳ trước,Đơn vị,B-train-00867-q08,THPT Phan Bội Châu,21,THPT Phan Bội Châu,21,True,19|21,19|21,2,2
B-train-00868,1,1,argmin,Nhập,Mã hàng,B-train-00868-q01,VT348,13,Đồng bằng sông Cửu Long,6,False,4|13,4|6,2,2
B-train-00868,1,2,argmin,Kỳ này,Trạm,B-train-00868-q02,Trạm 110kV Bắc,3,Trạm 110kV Bắc,3,True,3,3,1,1
B-train-00868,1,1,argmax,Tồn đầu,Mã hàng,B-train-00868-q09,VT992,4,VT992,4,True,4|13,4|6,2,2
B-train-00869,1,1,argmin,Kế hoạch năm,Nhóm chế độ,B-train-00869-q02,Hưu trí,3,Hưu trí,3,True,3|14,3|14,2,2
B-train-00869,1,1,argmax,Chi trả,Nhóm chế độ,B-train-00869-q05,Thất nghiệp,14,Thất nghiệp,14,True,3|14,3|14,2,2
B-train-00869,2,1,argmin,Kỳ này,Nhóm chế độ,B-train-00869-q07,Hưu trí,18,Hưu trí,18,True,18,18,1,1
B-train-00869,1,1,argmax,Đã giải quyết,Nhóm chế độ,B-train-00869-q10,Thất nghiệp,14,Thất nghiệp,14,True,3|14,3|14,2,2
B-train-00870,1,1,argmax,Nhập viện,Khoa,B-train-00870-q02,Tai Mũi Họng,14,Tai Mũi Họng,14,True,11|14,11|14,2,2
B-train-00870,1,1,argmax,Kỳ này,Khoa,B-train-00870-q04,Nhi,11,Nhi,11,True,11|14,11|14,2,2
B-train-00870,2,1,argmin,Nhập viện,Khoa,B-train-00870-q05,Nội tổng hợp,14,Nội tổng hợp,14,True,14,14,1,1
B-train-00871,2,1,argmax,Tỷ lệ,Khu vực,B-train-00871-q03,Miền Trung,14,Miền Trung,14,True,14,14,1,1
B-train-00871,1,1,argmax,Tỷ lệ,Khu vực,B-train-00871-q06,Miền Trung,14,Miền Trung,14,True,4|14|17,4|14|17,3,3
B-train-00871,1,1,argmin,Kỳ trước,Khu vực,B-train-00871-q07,Đồng bằng sông Cửu Long,17,Đồng bằng sông Cửu Long,17,True,4|14|17,4|14|17,3,3
B-train-00871,1,1,argmin,Thực hiện,Khu vực,B-train-00871-q08,Miền Trung,4,Miền Trung,4,True,4|14|17,4|14|17,3,3
B-train-00872,1,2,argmax,Diện tích (ha),Địa bàn,B-train-00872-q01,Đà Nẵng,12,Đà Nẵng,12,True,12,12,1,1
B-train-00872,1,1,argmin,Kế hoạch năm,Nghiệp vụ,B-train-00872-q06,Khánh Hòa,6,Khánh Hòa,6,True,4|6,6|9,2,2
B-train-00872,1,1,argmin,Bồi thường,Nghiệp vụ,B-train-00872-q09,Xe cơ giới,4,Khánh Hòa,6,False,4|6,6|9,2,2
B-train-00872,1,1,argmax,Hợp đồng,Nghiệp vụ,B-train-00872-q10,Khánh Hòa,6,Xe cơ giới,9,False,4|6,6|9,2,2
B-train-00873,1,1,argmin,Kỳ trước,Kho/điểm,B-train-00873-q01,Kho Đà Nẵng,4,Kho Đà Nẵng,4,True,4|7,4|7,2,2
B-train-00873,2,1,argmax,Thuê bao,Khu vực,B-train-00873-q05,Cần Thơ,3,Cần Thơ,3,True,3,3,1,1
B-train-00873,1,2,argmax,Kỳ trước,Địa bàn,B-train-00873-q06,Đồng Nai,7,Đồng Nai,7,True,7,7,1,1
B-train-00873,1,1,argmin,Lũy kế,Kho/điểm,B-train-00873-q07,Kho trung chuyển,7,Kho trung chuyển,7,True,4|7,4|7,2,2
B-train-00874,1,2,argmax,Lũy kế,Khu vực,B-train-00874-q05,Tây Nguyên,11,Tây Nguyên,11,True,11,11,1,1
B-train-00874,1,1,argmin,Lũy kế,Dự án,B-train-00874-q06,Nhà máy nước,6,Nhà máy nước,6,True,6,6,1,1
B-train-00875,1,1,argmax,Kỳ này,Nhóm chế độ,B-train-00875-q07,Tai nạn lao động,7,Tai nạn lao động,7,True,6|7|8,6|7|8,3,3
B-train-00875,1,1,argmax,Lũy kế,Nhóm chế độ,B-train-00875-q08,Hưu trí,8,Hưu trí,8,True,6|7|8,6|7|8,3,3
B-train-00875,2,1,argmin,Lũy kế,Nhóm chế độ,B-train-00875-q09,Thất nghiệp,12,Thất nghiệp,12,True,12,12,1,1
B-train-00875,1,1,argmin,Kỳ này,Nhóm chế độ,B-train-00875-q10,Thai sản,6,Thai sản,6,True,6|7|8,6|7|8,3,3
B-train-00876,1,1,argmax,Tỷ trọng (%),Khu vực,B-train-00876-q03,Đà Nẵng,6,Đà Nẵng,6,True,6|8|10,6|8|10,3,3
B-train-00876,1,1,argmin,Kỳ trước,Khu vực,B-train-00876-q05,Khu vực ven biển,10,Khu vực ven biển,10,True,6|8|10,6|8|10,3,3
B-train-00876,1,1,argmax,Kỳ trước,Khu vực,B-train-00876-q06,Cụm BTS-01,8,Cụm BTS-01,8,True,6|8|10,6|8|10,3,3
B-train-00876,1,2,argmin,Lũy kế,Khoa,B-train-00876-q09,Sản,12,Sản,12,True,12,12,1,1
B-train-00877,1,1,argmin,Đã giải quyết,Nhóm chế độ,B-train-00877-q04,Thất nghiệp,9,Thất nghiệp,9,True,5|9|11,5|6|9,3,3
B-train-00877,1,1,argmax,Chi trả,Nhóm chế độ,B-train-00877-q05,Thai sản,11,Khánh Hòa,6,False,5|9|11,5|6|9,3,3
B-train-00877,1,1,argmin,Kỳ trước,Nhóm chế độ,B-train-00877-q06,Ốm đau,5,Ốm đau,5,True,5|9|11,5|6|9,3,3
B-train-00877,1,2,argmax,Lũy kế,Phòng ban,B-train-00877-q09,Công nghệ,6,Công nghệ,6,True,6,6,1,1
B-train-00878,1,1,argmin,BOD5,Điểm quan trắc,B-train-00878-q01,Hồ Xuân Hương,5,Hồ Xuân Hương,5,True,5,5,1,1
B-train-00878,2,1,argmax,Tỷ trọng (%),Điểm quan trắc,B-train-00878-q02,Sông Hương,10,Sông Hương,10,True,6|10|21,6|10|21,3,3
B-train-00878,2,1,argmax,COD,Điểm quan trắc,B-train-00878-q04,Hồ Xuân Hương,6,Hồ Xuân Hương,6,True,6|10|21,6|10|21,3,3
B-train-00878,2,1,argmin,BOD5,Điểm quan trắc,B-train-00878-q08,Hồ Xuân Hương,21,Hồ Xuân Hương,21,True,6|10|21,6|10|21,3,3
B-train-00879,2,1,argmin,COD,Điểm quan trắc,B-train-00879-q03,Hồ Xuân Hương,14,Hồ Xuân Hương,14,True,14,14,1,1
B-train-00879,1,1,argmax,Lũy kế,Điểm quan trắc,B-train-00879-q09,Sông Hồng,3,Sông Hồng,3,True,3|7,3|7,2,2
B-train-00879,1,1,argmin,Lũy kế,Điểm quan trắc,B-train-00879-q10,Cửa biển Đà Nẵng,7,Cửa biển Đà Nẵng,7,True,3|7,3|7,2,2
B-train-00880,1,2,argmax,Kế hoạch năm,Phòng ban,B-train-00880-q02,Kế toán,10,Kế toán,10,True,6|8|10,6|10,3,2
B-train-00880,1,2,argmin,Thiếu/thừa,Phòng ban,B-train-00880-q03,Miền Trung,6,Miền Trung,6,True,6|8|10,6|10,3,2
B-train-00880,1,2,argmax,Định biên,Phòng ban,B-train-00880-q06,Chăm sóc khách hàng,8,Kế toán,10,False,6|8|10,6|10,3,2
B-train-00881,2,1,argmin,Kỳ này,Tuyến,B-train-00881-q01,Đà Nẵng – Huế,12,Đà Nẵng – Huế,12,True,4|12,4|12,2,2
B-train-00881,1,2,argmax,Chuyển tuyến,Khoa,B-train-00881-q02,Sản,6,Sản,6,True,6|8,6|8,2,2
B-train-00881,1,2,argmin,Kế hoạch năm,Khoa,B-train-00881-q09,Tai Mũi Họng,8,Tai Mũi Họng,8,True,6|8,6|8,2,2
B-train-00881,2,1,argmax,Doanh thu,Tuyến,B-train-00881-q10,Đà Nẵng – Huế,4,Đà Nẵng – Huế,4,True,4|12,4|12,2,2
B-train-00882,2,1,argmin,Kỳ này,Điểm quan trắc,B-train-00882-q04,Cửa biển Đà Nẵng,7,Cửa biển Đà Nẵng,7,True,3|7,3|7,2,2
B-train-00882,1,1,argmax,Tỷ trọng (%),Điểm quan trắc,B-train-00882-q05,KCN Long Thành,21,KCN Long Thành,21,True,21,21,1,1
B-train-00882,2,1,argmin,Lũy kế,Điểm quan trắc,B-train-00882-q07,Sông Hồng,3,Sông Hồng,3,True,3|7,3|7,2,2
B-train-00883,1,2,argmin,Kỳ trước,Điểm bán,B-train-00883-q01,Cửa hàng 02,9,Cửa hàng 02,9,True,7|9|16,9|10|16,3,3
B-train-00883,1,2,argmax,Giá trị bán,Điểm bán,B-train-00883-q02,Điểm bán phía Bắc,16,Điểm bán phía Bắc,16,True,7|9|16,9|10|16,3,3
B-train-00883,1,2,argmax,Lượt khách,Điểm bán,B-train-00883-q05,Đà Nẵng,7,Siêu thị trung tâm,10,False,7|9|16,9|10|16,3,3
B-train-00883,1,1,argmin,Kỳ này,Dự án,B-train-00883-q09,Trường liên cấp,10,Trường liên cấp,10,True,10,10,1,1
B-train-00884,2,1,argmin,Xuất,Mã hàng,B-train-00884-q02,VT231,11,VT231,11,True,11,11,1,1
B-train-00884,1,2,argmin,Kỳ trước,Trạm,B-train-00884-q03,Trạm 110kV Bắc,8,Trạm 110kV Bắc,8,True,3|8|10,3|8|10,3,3
B-train-00884,1,2,argmax,Tỷ trọng (%),Trạm,B-train-00884-q07,Trạm 110kV Bắc,3,Trạm 110kV Bắc,3,True,3|8|10,3|8|10,3,3
B-train-00884,1,2,argmax,Kế hoạch năm,Trạm,B-train-00884-q08,Trạm Nam Sông,10,Trạm Nam Sông,10,True,3|8|10,3|8|10,3,3
B-train-00885,1,2,argmin,Lũy kế,Kho/điểm,B-train-00885-q03,Kho Đà Nẵng,14,Kho trung chuyển,7,False,13|14,7|10,2,2
B-train-00885,1,2,argmax,Kỳ trước,Kho/điểm,B-train-00885-q06,Kho Hà Nội,13,Cần Thơ,10,False,13|14,7|10,2,2
B-train-00885,1,1,argmax,Doanh thu,Tuyến,B-train-00885-q07,TP.HCM – Cần Thơ,5,Đà Nẵng – Huế,8,False,5,8,1,1
B-train-00886,1,2,argmin,Kỳ này,Điểm quan trắc,B-train-00886-q04,Đà Nẵng,7,Đà Nẵng,7,True,7,7,1,1
B-train-00886,1,1,argmax,COD,Điểm quan trắc,B-train-00886-q10,Đồng Nai,3,Đồng Nai,3,True,3,3,1,1
B-train-00887,1,1,argmin,Kế hoạch năm,Khu vực,B-train-00887-q05,Khu vực đô thị,11,Khu vực đô thị,11,True,11,11,1,1
B-train-00887,2,1,argmax,Nợ quá hạn,Chi nhánh,B-train-00887-q06,Cần Thơ 02,12,Khánh Hòa,9,False,12,9,1,1
B-train-00888,1,1,argmax,Tỷ lệ,Khu vực,B-train-00888-q05,Miền Trung,4,Miền Trung,4,True,4,4,1,1
B-train-00888,1,2,argmin,Nợ quá hạn,Chi nhánh,B-train-00888-q06,Hải Phòng 02,14,Hải Phòng 02,14,True,14,14,1,1
B-train-00889,1,2,argmin,Kỳ này,Tuyến,B-train-00889-q04,Hà Nội – Hải Phòng,15,Đà Nẵng – Huế Đã đối chiếu,4,False,15,4,1,1
B-train-00889,2,1,argmax,Kỳ này,Nghiệp vụ,B-train-00889-q05,Hàng hóa,6,Đà Nẵng,9,False,6|9|13,8|9,3,2
B-train-00889,2,1,argmax,Bồi thường,Nghiệp vụ,B-train-00889-q07,Đà Nẵng,9,Đà Nẵng,9,True,6|9|13,8|9,3,2
B-train-00889,2,1,argmin,Kỳ trước,Nghiệp vụ,B-train-00889-q09,Sức khỏe,13,Sức khỏe,8,True,6|9|13,8|9,3,2
B-train-00890,1,1,argmax,Tỷ lệ rớt cuộc,Khu vực,B-train-00890-q08,Cụm BTS-02,14,Lâm Đồng,9,False,5|14,5|9,2,2
B-train-00890,1,2,argmax,Kỳ này,Tuyến,B-train-00890-q09,TP.HCM – Cần Thơ,13,TP.HCM – Cần Thơ,13,True,13,13,1,1
B-train-00890,1,1,argmin,Tỷ lệ rớt cuộc,Khu vực,B-train-00890-q10,Khu vực ven biển,5,Khu vực ven biển,5,True,5|14,5|9,2,2
B-train-00891,2,1,argmax,Tỷ trọng (%),Kho/điểm,B-train-00891-q03,Kho Hà Nội,6,Kho Hà Nội,6,True,3|6,3|6,2,2
B-train-00891,1,1,argmax,Chi phí,Kho/điểm,B-train-00891-q07,Kho trung chuyển,12,Kho trung chuyển,12,True,11|12,11|12,2,2
B-train-00891,1,1,argmin,Đúng hạn,Kho/điểm,B-train-00891-q08,Kho Cần Thơ,11,Kho Cần Thơ,11,True,11|12,11|12,2,2
B-train-00891,2,1,argmin,Kế hoạch năm,Kho/điểm,B-train-00891-q10,Kho Bình Dương,3,Kho Bình Dương,3,True,3|6,3|6,2,2
